listing_id	location	title	sub_title	mileage	engine_details	asking_price	vendor	sale_type
1668260479737-3833859902-location	Dunedin, Otago	2017 Nissan Leaf	 PROPILOT / APPLE PLAY / 10SRS 	65,602km	Electric, Automatic	$31,450	 Dealer | HVS Dunedin 	Asking price  $31,450
1668260479766-3833694991-location	Hamilton, Waikato	2012 Nissan Lafesta	 LARGE FACTORY ALLOYS, AUTO SLIDING DOORS 	86,839km	2000cc, Petrol, Tiptronic	$10,980	 Dealer | AJ Motors Hamilton 	Asking price  $10,980
1668260479777-3833472550-location	Lower Hutt, Wellington	2009 Nissan Skyline	 CLICK ON WEBSITE BELOW TO APPLY FOR FINANCE 	114,000km	2490cc, Petrol, Tiptronic	$7,990	 Dealer | Hutt Valley Wholesalers 	Asking price  $7,990
1668260479783-3832092043-location	Dunedin, Otago	2008 Nissan Caravan	 TRADIES SPECIAL - 12 MONTHS WARRANTY 	193,800km	2950cc, Diesel, Automatic	$15,999	 Dealer | Commercials on Kaikorai 	Asking price  $15,999
1668260479789-3832091124-location	Dunedin, Otago	2013 Nissan Note	 $996.14 CLEAN CAR REBATE 	49,130km	1200cc, Petrol, Automatic	$11,999	 Dealer | Calais Motor Court Ltd 	Asking price  $11,999
1668260479795-3832003184-location	Auckland, Auckland	2005 Nissan Fuga	 PRICE INCLUDES CLEAN CAR FEE! 	84,410km	3490cc, Petrol, Automatic	$8,750	 Dealer | Jan Japan 	Asking price  $8,750
1668260479805-3832003180-location	Auckland, Auckland	2006 Nissan Fuga	 PRICE INCLUDES CLEAN CAR FEE! 	60,958km	2500cc, Petrol, Automatic	$7,950	 Dealer | Jan Japan 	Asking price  $7,950
1668260479811-3832003175-location	Auckland, Auckland	2011 Nissan Teana	 PRICE INCLUDES CLEAN CAR FEE! 	73,600km	2500cc, Petrol, Automatic	$8,250	 Dealer | Jan Japan 	Asking price  $8,250
1668260479816-3831981488-location	Tauranga, Bay of Plenty	1997 Nissan Terrano	 DUAL RANGE 4WD- TOP SPEC MODEL -NO DEP FINANCE 	303,276km	3153cc, Diesel, Automatic	$7,950	 Dealer | Driven Auto Sales 	Asking price  $7,950
1668260479827-3831753133-location	Lower Hutt, Wellington	2011 Nissan Qashqai	sub_title missing	110,343km	1998cc, Petrol, Automatic	$14,995	 Dealer | Mike Baker Motors 	Asking price  $14,995
1668260479834-3829629827-location	Auckland, Auckland	2006 Nissan 350Z	 VERY LOW KM, CONVERTIBLE, APPLE CARPLAY+ANDROID AU 	67,141km	3495cc, Petrol, Automatic	$20,490	 Dealer | Elite Auto Selection 	Asking price  $20,490
1668260479840-3852112575-location	Auckland, Auckland	2019 Nissan X-Trail	 NO DEPOSIT FINANCE AVAILABLE 	17,562km	2500cc, Petrol, Automatic	$27,999	 Dealer | Frontline Cars Ltd 	Asking price  $27,999
1668260479867-3826393519-location	Dunedin, Otago	2012 Nissan Leaf	 TOW BAR / G TOP SPEC /10SRS 	97,800km	Electric, Automatic	$8,450	 Dealer | HVS Dunedin 	Asking price  $8,450
1668260479877-3826393518-location	Dunedin, Otago	2011 Nissan Juke	 INCLUDED ON ROAD COST 	70,100km	1500cc, Petrol, Automatic	$9,450	 Dealer | HVS Dunedin 	Asking price  $9,450
1668260479884-3826393496-location	Christchurch, Canterbury	2013 Nissan Navara	 D/CAB 4X4 FLATDECK AUTOMATIC 	192,035km	2488cc, Diesel	$24,995	 Dealer | Christchurch Automotive 	Asking price  $24,995
1668260479891-3826339312-location	Lower Hutt, Wellington	2008 Nissan Note	sub_title missing	109,235km	1490cc, Petrol, Automatic	$6,995	 Dealer | Mike Baker Motors 	Asking price  $6,995
1668260479901-3826339253-location	Lower Hutt, Wellington	2006 Nissan Tiida	sub_title missing	142,245km	1490cc, Petrol, Automatic	$6,995	 Dealer | Mike Baker Motors 	Asking price  $6,995
1668260479907-3826249087-location	Otago, Otago	2019 Nissan Navara	sub_title missing	62,491km	2298cc, Diesel, Automatic	$44,990	 Dealer | Balclutha Motors 	Asking price  $44,990
1668260479913-3825181289-location	Dunedin, Otago	2010 Nissan Murano	sub_title missing	152,550km	3490cc, Petrol, Automatic	$12,999	 Dealer | Jones Motoring 	Asking price  $12,999
1668260479926-3825122204-location	Cambridge, Waikato	2019 Nissan Qashqai	sub_title missing	31,359km	2000cc, Petrol, Automatic	$31,990	 Dealer | Windsor Nissan 	Asking price  $31,990
1668260479932-3824841929-location	Auckland, Auckland	2017 Nissan Note	 9.9% 0 DEPOSIT FINANCE AVAILABLE (T&C APPLIES) 	37,399km	1200cc, Hybrid, Automatic	$17,999	 Dealer | A2Z Cars 	Asking price  $17,999
1668260486503-3824818550-location	Lower Hutt City, Wellington	2021 Nissan Kicks	 Most awarded NZ used car yard FULL AA Reports DONE 	25,300km	1200cc, Hybrid, Automatic	$38,600	 Dealer | Wholesale Cars Direct 	Asking price  $38,600
1668260486511-3824818548-location	Lower Hutt City, Wellington	2021 Nissan Kicks	 Most awarded NZ used car yard FULL AA Reports DONE 	41,300km	1200cc, Hybrid, Automatic	$36,600	 Dealer | Wholesale Cars Direct 	Asking price  $36,600
1668260486518-3824818546-location	Lower Hutt City, Wellington	2018 Nissan Note	 Most awarded NZ used car yard FULL AA Reports DONE 	45,200km	1200cc, Hybrid, Automatic	$28,600	 Dealer | Wholesale Cars Direct 	Asking price  $28,600
1668260486564-3824818527-location	Lower Hutt City, Wellington	2020 Nissan Leaf	 Most awarded NZ used car yard FULL AA Reports DONE 	7,700km	Electric, Automatic	$44,600	 Dealer | Wholesale Cars Direct 	Asking price  $44,600
1668260486582-3824817529-location	Auckland, Auckland	2008 Nissan GTR	sub_title missing	52,390km	3799cc, Petrol, Automatic	$109,900	 Dealer | Moses Machines Import2Order 	Asking price  $109,900
1668260486597-3824806224-location	Otago, Otago	2018 Nissan X-Trail	sub_title missing	53,228km	2488cc, Petrol, Automatic	$34,990	 Dealer | Balclutha Motors 	Asking price  $34,990
1668260486607-3823400879-location	Auckland, Auckland	2019 Nissan NV350	sub_title missing	75,651km	2488cc, Diesel, Automatic	$38,990	 Dealer | PriceLine Autos Limited 	Asking price  $38,990
1668260486674-3823096116-location	Auckland, Auckland	2016 Nissan Leaf	 74.43% SOH 	95,000km	1000cc, Automatic	$18,290	 Dealer | ICAR AUTO NZ MOUNT ROSKILL LIMITED 	Asking price  $18,290
1668260486683-3823065185-location	Auckland, Auckland	2016 Nissan Leaf	 75.37% SOH 	83,000km	1000cc, Automatic	$18,490	 Dealer | ICAR AUTO NZ MOUNT ROSKILL LIMITED 	Asking price  $18,490
1668260486691-3821667008-location	Auckland, Auckland	2016 Nissan Leaf	sub_title missing	44,000km	1000cc, Automatic	$22,890	 Dealer | ICAR AUTO NZ MOUNT ROSKILL LIMITED 	Asking price  $22,890
1668260486697-3821603532-location	Tauranga, Bay of Plenty	2017 Nissan Leaf	 NOVEMBER SALE ENDS 15/11 	42,430km	Automatic	$27,990	 Dealer | Japan Direct 	Asking price  $27,990
1668260486708-3821387671-location	Rotorua, Bay of Plenty	2013 Nissan Fuga	sub_title missing	64,000km	3500cc, Hybrid, Automatic	$20,990	 Dealer | Drive Right Cars Rotorua 	Asking price  $20,990
1668260486714-3821263662-location	Dunedin, Otago	2016 Nissan X-Trail	 360 CAMERA, CRUISE CONTROL, CCD REBATE 	26,221km	2000cc, Hybrid, Automatic	$26,450	 Dealer | HVS Dunedin 	Asking price  $26,450
1668260486720-3820291401-location	Hamilton, Waikato	2020 Nissan X-Trail	 LOW KMS ,7 SEATER !!! 	30,790km	2488cc, Petrol, Automatic	$29,990	 Dealer | Waikato Kia 	Asking price  $29,990
1668260486729-3820021543-location	Te Awamutu, Waikato	1996 Nissan Caravan	 11 Seater , 355,000k's New COF 	335,000km	2663cc, Diesel, Manual	$4,995	 Dealer | Irwin's Truck and Bus Sales Ltd 	Asking price  $4,995
1668260486772-3820005209-location	christchurch, Canterbury	2010 Nissan March	sub_title missing	93,420km	1240cc, Petrol, Automatic	$6,500	 Dealer | True Value Cars Christchurch 	Asking price  $6,500
1668260486777-3818584271-location	Auckland, Auckland	2016 Nissan Leaf	sub_title missing	66,565km	Automatic	$18,950	 Dealer | ICar Auto NZ Ltd - Penrose 	Asking price  $18,950
1668260486784-3817710952-location	Dunedin, Otago	2016 Nissan Leaf	 CORNER SENSORS / 17INCH ALLOY WHEELS 	76,000km	Electric, Automatic	$19,950	 Dealer | HVS Dunedin 	Asking price  $19,950
1668260486796-3817710826-location	Dunedin, Otago	2016 Nissan Leaf	 BOSE / 10 AIRBAGS / 360 CAMERA 	28,839km	Electric, Automatic	$19,450	 Dealer | HVS Dunedin 	Asking price  $19,450
1668260486802-3817710620-location	Dunedin, Otago	2017 Nissan Leaf	 AUTECH FACELIFT 	47,000km	Electric, Automatic	$24,950	 Dealer | HVS Dunedin 	Asking price  $24,950
1668260486809-3817291129-location	Christchurch, Canterbury	2015 Nissan Leaf	sub_title missing	77,500km	Electric, Automatic	$21,300	 Dealer | Grande Motors Hornby 	Asking price  $21,300
1668260486822-3817162823-location	Hamilton, Waikato	2017 Nissan Latio	 VERY LOW KM, VERY NICE AND TIDY 	17,862km	1200cc, Petrol, Automatic	$13,980	 Dealer | AJ Motors Hamilton 	Asking price  $13,980
1668260494407-3817116507-location	Dunedin, Otago	2016 Nissan Note	 ONLY 4.7L PER HUNDRED KM'S NEW TYRE'S 	81,794km	1198cc, Petrol, Automatic	$12,999	 Dealer | Your Next Car Dunedin Limited 	Asking price  $12,999
1668260494417-3816946215-location	Lower Hutt City, Wellington	2021 Nissan Kicks	 Most awarded NZ used car yard FULL AA Reports DONE 	200km	1200cc, Hybrid, Automatic	$42,600	 Dealer | Wholesale Cars Direct 	Asking price  $42,600
1668260494424-3815770955-location	Cambridge, Waikato	2018 Nissan Qashqai	 FACELIFT MODEL 	30,385km	2000cc, Petrol, Automatic	$32,990	 Dealer | Windsor Nissan 	Asking price  $32,990
1668260494436-3815475310-location	Whakatane, Bay of Plenty	2009 Nissan Dualis	sub_title missing	104,000km	2000cc, Petrol, Automatic	$10,990	 Dealer | Orange Motor Company Ltd 	Asking price  $10,990
1668260494451-3815466145-location	Christchurch, Canterbury	2016 Nissan Leaf	 QUALIFIES FOR $3450 CLEAN CAR DISCOUNT 	79,106km	Electric, Automatic	$17,990	 Dealer | Metro Christchurch 	Asking price  $17,990
1668260494459-3814607468-location	Auckland, Auckland	2016 Nissan X-Trail	 4WD - 7 SEATER - GRADE 4.5 - R CAM - ROOF RAILS 	65,600km	2000cc, Petrol, Automatic	$24,580	 Dealer | Wilkinson Trading Limited 	Asking price  $24,580
1668260494475-3814240993-location	Lower Hutt, Wellington	2005 Nissan Murano	 CLICK ON WEBSITE BELOW TO APPLY FOR FINANCE 	204,750km	3490cc, Petrol, Tiptronic	$5,990	 Dealer | Hutt Valley Wholesalers 	Asking price  $5,990
1668260494481-3813999419-location	Masterton, Wairarapa	2021 Nissan Qashqai TI 2.0P CVT SUV	 ONE OWNER SUV - VERY LOW KMS! 	16,613km	1997cc, Petrol, Automatic	$36,990	 Dealer | TRC Toyota Masterton 	Asking price  $36,990
1668260494490-3813997540-location	Lower Hutt, Wellington	2009 Nissan Dualis	sub_title missing	139,289km	1990cc, Petrol, Automatic	$10,995	 Dealer | Mike Baker Motors 	Asking price  $10,995
1668260494500-3812956273-location	Auckland, Auckland	2012 Nissan Teana	 PRICE INCLUDES CLEAN CAR FEE! 	82,863km	2500cc, Petrol, Automatic	$8,750	 Dealer | Jan Japan 	Asking price  $8,750
1668260494507-3812838975-location	Invercargill, Southland	2009 Nissan X-Trail	 CRUISE CONTROL / NEW TYRES 	86,000km	2000cc, Petrol, Automatic	$11,450	 Dealer | HVS Invercargill 	Asking price  $11,450
1668260494515-3812838936-location	Invercargill, Southland	2017 Nissan Leaf	 AERO STYLE / 17INCH ALLOY WHEELS 	58,026km	Electric, Automatic	$24,950	 Dealer | HVS Invercargill 	Asking price  $24,950
1668260494523-3812837352-location	Dunedin, Otago	2016 Nissan Leaf	 FACELIFT / EMERGENCY BRAKE/30KHW 	111,882km	Electric, Automatic	$14,950	 Dealer | HVS Dunedin 	Asking price  $14,950
1668260494552-3812615445-location	Queenstown, Otago	2022 Nissan Navara	sub_title missing	10km	2298cc, Diesel, Automatic	$76,325	 Dealer | Southern Lakes Motors 	Asking price  $76,325
1668260494559-3812508876-location	Lower Hutt, Wellington	2005 Nissan Caravan	 CLICK ON WEBSITE BELOW TO APPLY FOR FINANCE 	331,050km	1998cc, Petrol, Manual	$6,990	 Dealer | Hutt Valley Wholesalers 	Asking price  $6,990
1668260494565-3812352689-location	Auckland, Auckland	2009 Nissan Serena	 8 SEATER DARK INTERIOR LOW KMS 	83,000km	1990cc, Petrol, Automatic	$10,995	 Dealer | DWT Motor 	Asking price  $10,995
1668260494577-3811239955-location	Tauranga, Bay of Plenty	2013 Nissan Qashqai	 NZ FROM NEW- IMMACULATE- NO DEPOSIT FINANCE 	83,230km	1998cc, Petrol, Automatic	$14,950	 Dealer | Driven Auto Sales 	Asking price  $14,950
1668260494585-3811177006-location	DUNEDIN, Otago	2011 Nissan Dualis	sub_title missing	99,600km	2000cc, Petrol, Automatic	$12,990	 Dealer | True Value Cars 	Asking price  $12,990
1668260494592-3810834762-location	Tauranga, Bay of Plenty	2017 Nissan Leaf	 NOVEMBER SALE ENDS 15/11 	47,118km	Automatic	$25,990	 Dealer | Japan Direct 	Asking price  $25,990
1668260494603-3809630733-location	Auckland, Auckland	2016 Nissan X-Trail	sub_title missing	96,000km	2000cc, Hybrid, Automatic	$23,790	 Dealer | ICAR AUTO NZ MOUNT ROSKILL LIMITED 	Asking price  $23,790
1668260494611-3809483077-location	Queenstown, Otago	2022 Nissan Navara	sub_title missing	10km	2298cc, Diesel, Automatic	$71,537.50	 Dealer | Southern Lakes Motors 	Asking price  $71,537.50
1668260494618-3809073312-location	Cambridge, Waikato	2022 Nissan Leaf	 CC REBATE $8625 	10km	Electric, Automatic	$63,990	 Dealer | Windsor Nissan 	Asking price  $63,990
1668260501027-3808084538-location	Auckland, Auckland	2016 Nissan NV350	 REV CAM, EASY FINANCE! 	86,000km	2000cc, Petrol, Automatic	$27,490	 Dealer | ICAR AUTO NZ MOUNT ROSKILL LIMITED 	Asking price  $27,490
1668260501035-3806999723-location	, Auckland	1993 Nissan	 SUN ROOF/ CRUISE CONTROL / ELECTRIC SEATS 	51,500km	4494cc, Petrol, Automatic	$14,990	 Dealer | Apex Motors 	Asking price  $14,990
1668260501084-3806917143-location	Christchurch, Canterbury	2013 Nissan Note	sub_title missing	66,200km	1200cc, Petrol, Automatic	$9,995	 Dealer | Auto Planet 	Asking price  $9,995
1668260501092-3806871751-location	Christchurch, Canterbury	2012 Nissan Serena	sub_title missing	118,100km	1997cc, Petrol, Automatic	$12,750	 Dealer | Grande Motors Hornby 	Asking price  $12,750
1668260501102-3806777482-location	Auckland, Auckland	2009 Nissan Dualis	sub_title missing	69,000km	2000cc, Petrol, Automatic	$14,424.38	 Dealer | ICar Auto NZ Ltd - Penrose 	Asking price  $14,424.38
1668260501108-3806756029-location	Upper Hutt, Wellington	2018 Nissan Leaf	sub_title missing	17,974km	Electric, Automatic	$38,700	 Dealer | Priceright Cars 	Asking price  $38,700
1668260501114-3806756023-location	Christchurch, Canterbury	2015 Nissan Leaf	 QUALIFIES FOR $3450 CLEAN CAR DISCOUNT 	95,232km	Electric, Automatic	$17,990	 Dealer | Metro Christchurch 	Asking price  $17,990
1668260501124-3806605831-location	Feilding, Manawatu	2019 Nissan X-Trail	 Over 20 years Experience in the motoring Industry 	80,665km	2488cc, Petrol, Automatic	$24,250	 Dealer | Automotive Direct 2020 Ltd 	Asking price  $24,250
1668260501132-3806468159-location	Whangarei, Northland	2008 Nissan Serena	sub_title missing	167,588km	1990cc, Petrol, Automatic	$9,995	 Dealer | Motorbarn 	Asking price  $9,995
1668260501139-3805508727-location	Christchurch, Canterbury	2014 Nissan Note	 LOW MILEAGE 	72,000km	1200cc, Petrol, Automatic	$9,895	 Dealer | Auto Planet 	Asking price  $9,895
1668260501150-3803969149-location	Auckland, Auckland	2016 Nissan X-Trail	 LOW KMS, FRESH IMPORT! 	69,000km	2000cc, Hybrid, Automatic	$26,490	 Dealer | ICAR AUTO NZ MOUNT ROSKILL LIMITED 	Asking price  $26,490
1668260501157-3801653000-location	Thames, Waikato	2019 Nissan Qashqai	sub_title missing	41,363km	1997cc, Petrol, Automatic	$26,500	 Dealer | Fairview Motors Thames 	Asking price  $26,500
1668260501163-3800507243-location	Invercargill, Southland	2009 Nissan Fuga	 INCLUDED ON ROAD COST / CRUISE CONTROL 	109,050km	3700cc, Petrol, Automatic	$9,950	 Dealer | HVS Invercargill 	Asking price  $9,950
1668260501192-3798798723-location	Hamilton, Waikato	2015 Nissan Note	 FORWARD COLLISION MITIGATION, LANE DEPARTURE WARNI 	80,277km	1200cc, Petrol, Automatic	$11,980	 Dealer | AJ Motors Hamilton 	Asking price  $11,980
1668260501201-3798798568-location	Napier, Hawke's Bay	2012 Nissan Note	sub_title missing	77,000km	1200cc, Petrol, Automatic	$9,990	 Dealer | Craig Hearn Motors Limited 	Asking price  $9,990
1668260501208-3795871209-location	Auckland, Auckland	2017 Nissan Leaf	 AMAZING CONDITION, LOW KMS, SAVE $$$, FINANCE 	65,393km	Electric, Automatic	$19,350	 Dealer | Auckland Cars 	Asking price  $19,350
1668260501218-3795198037-location	Lower Hutt, Wellington	2013 Nissan Juke	sub_title missing	125,100km	1598cc, Petrol, Automatic	$12,995	 Dealer | Mike Baker Motors 	Asking price  $12,995
1668260501224-3794946447-location	Tauranga, Bay of Plenty	2006 Nissan Wingroad	 NOVEMBER SALE ENDS 15/11 	127,333km	1498cc, Petrol, Automatic	$5,990	 Dealer | Japan Direct 	Asking price  $5,990
1668260501230-3793619791-location	Dunedin, Otago	2011 Nissan Navara	 ONLY 81,000KM - INCLUDES 12 MONTHS WARRANTY 	81,538km	2488cc, Diesel, Manual	$30,999	 Dealer | Commercials on Kaikorai 	Asking price  $30,999
1668260501241-3793517615-location	Dunedin, Otago	2013 Nissan Note	 $996.14 CLEAN CAR REBATE 	59,540km	1200cc, Petrol, Automatic	$11,999	 Dealer | Calais Motor Court Ltd 	Asking price  $11,999
1668260501248-3805340138-location	Cambridge, Waikato	2022 Nissan Leaf	 100% ELECTRIC - $8625 CC REBATE 	10km	Electric, Automatic	$72,990	 Dealer | Windsor Nissan 	Asking price  $72,990
1668260501254-3792695073-location	Auckland, Auckland	2004 Nissan Skyline	 FULL LEATHER - SUNROOF - HIGH SPEC 	86,927km	3490cc, Petrol, Automatic	$6,995	 Dealer | DWT Motor 	Asking price  $6,995
1668260508512-3852112661-location	Auckland, Auckland	2016 Nissan X-Trail	 * PRICES YOU LOVE * PEOPLE YOU TRUST * 	57,000km	2000cc, Hybrid, Automatic	$27,999	 Dealer | Frontline Cars Ltd 	Asking price  $27,999
1668260508521-3852112674-location	Auckland, Auckland	2017 Nissan X-Trail	 NO DEPOSIT FINANCE AVAILABLE 	41,000km	2000cc, Hybrid, Automatic	$28,999	 Dealer | Frontline Cars Ltd 	Asking price  $28,999
1668260508529-3790537240-location	Tauranga, Bay of Plenty	2005 Nissan Murano	sub_title missing	268,789km	3490cc, Petrol, Automatic	$4,990	 Dealer | Mason Autos 	Asking price  $4,990
1668260508539-3790009409-location	Cambridge, Waikato	2020 Nissan X-Trail	sub_title missing	19,302km	2500cc, Petrol, Automatic	$36,990	 Dealer | Windsor Nissan 	Asking price  $36,990
1668260508546-3787317233-location	Whakatane, Bay of Plenty	2009 Nissan Tiida	sub_title missing	128,000km	1500cc, Petrol, Automatic	$6,500	 Dealer | Orange Motor Company Ltd 	Asking price  $6,500
1668260508552-3784987406-location	Lower Hutt, Wellington	2007 Nissan Navara	sub_title missing	173,825km	2488cc, Diesel, Automatic	$22,995	 Dealer | Mike Baker Motors 	Asking price  $22,995
1668260508577-3784838369-location	Timaru, Timaru - Oamaru	2009 Nissan Tiida	 SHARP COLOUR ! 	87,450km	1490cc, Petrol, Automatic	$9,895	 Dealer | Access Autos 	Asking price  $9,895
1668260508584-3784838367-location	Auckland, Auckland	2015 Nissan X-Trail	sub_title missing	43,165km	1990cc, Hybrid, Automatic	$27,890	 Dealer | ICAR AUTO NZ MOUNT ROSKILL LIMITED 	Asking price  $27,890
1668260508591-3782870517-location	Dunedin, Otago	2013 Nissan Leaf	 CRUISE/ ALLOY WHEELS NEW TYRES 	71,222km	Electric, Automatic	$15,250	 Dealer | HVS Dunedin 	Asking price  $15,250
1668260508598-3782868388-location	Matamata, Waikato	2015 Nissan Navara	 NZ NEW PETROL 2WD 	111,500km	2488cc, Petrol, Manual	$25,990	 Dealer | Fairview Motors Matamata - Ford & Mazda 	Asking price  $25,990
1668260508609-3781983016-location	Upper Hutt, Wellington	2016 Nissan Leaf	sub_title missing	55,177km	Electric, Automatic	$18,700	 Dealer | Priceright Cars 	Asking price  $18,700
1668260508617-3780121851-location	Christchurch, Canterbury	2015 Nissan Leaf	 QUALIFIES FOR $3450 CLEAN CAR DISCOUNT 	10,897km	Electric, Automatic	$18,990	 Dealer | Metro Christchurch 	Asking price  $18,990
1668260508625-3841270373-location	Auckland, Auckland	2012 Nissan Dualis	 BLUETOOTH+GOOD TYRES+CAMCHAIN ENGINE 	100,748km	1997cc, Petrol, Automatic	$14,766.25	 Dealer | Legendary Motors 	Asking price  $14,766.25
1668260508636-3774490472-location	Rotorua, Bay of Plenty	2017 Nissan X-Trail	sub_title missing	46,570km	2000cc, Petrol, Automatic	$24,990	 Dealer | Drive Right Cars Rotorua 	Asking price  $24,990
1668260508643-3848468152-location	Auckland, Auckland	2016 Nissan Note	 GET REBATE+BRIDGESTONE TYRES+TIMING CHAIN ENGINE 	18,055km	1198cc, Petrol, Automatic	$12,990	 Dealer | Legendary Motors 	Asking price  $12,990
1668260508652-3828565169-location	Auckland, Auckland	2015 Nissan Note	 SERVICE HISTORY+SAFETY SENSOR+LOW KM 	33,349km	1198cc, Petrol, Automatic	$12,490	 Dealer | Legendary Motors 	Asking price  $12,490
1668260508664-3773060438-location	Christchurch, Canterbury	2013 Nissan Leaf	sub_title missing	42,924km	Electric, Automatic	$9,499	 Dealer | Onestop motor Ltd 	Asking price  $9,499
1668260508677-3769768736-location	, Wellington	2008 Nissan Dualis	sub_title missing	117,736km	1990cc, Petrol, Automatic	$8,990	 Dealer | Kiwi Auto Motors 	Asking price  $8,990
1668260508685-3769680710-location	Manawatu, Manawatu	2019 Nissan Navara	 TOYOTA FINANCE - FLAT DECK - TOW BAR - BULL BAR 	74,659km	2298cc, Diesel, Automatic	$48,990	 Dealer | Manawatu Toyota 	Asking price  $48,990
1668260508697-3769576128-location	Tauranga, Bay of Plenty	2017 Nissan Leaf	 NOVEMBER SALE ENDS 15/11 	63,713km	Automatic	$26,990	 Dealer | Japan Direct 	Asking price  $26,990
1668260508706-3769576046-location	Tauranga, Bay of Plenty	2016 Nissan Leaf	 NOVEMBER SALE ENDS 15/11 	29,390km	Automatic	$26,990	 Dealer | Japan Direct 	Asking price  $26,990
1668260508714-3801070766-location	Timaru, Timaru - Oamaru	2018 Nissan Leaf	 PROPILOT / ONE OWNER / CORNER SENSORS 	65,885km	Electric, Automatic	$32,950	 Dealer | HVS Timaru 	Asking price  $32,950
1668260515017-3768459293-location	Auckland, Auckland	2011 Nissan Teana	 PRICE INCLUDES CLEAN CAR FEE! 	97,158km	2500cc, Petrol, Automatic	$8,250	 Dealer | Jan Japan 	Asking price  $8,250
1668260515025-3805327733-location	christchurch, Canterbury	2015 Nissan Skyline	sub_title missing	86,000km	3500cc, Hybrid, Automatic	$25,990	 Dealer | True Value Cars Christchurch 	Asking price  $25,990
1668260515030-3765486957-location	Upper Hutt, Wellington	2017 Nissan Note	sub_title missing	69,782km	1190cc, Hybrid, Automatic	$16,700	 Dealer | Priceright Cars 	Asking price  $16,700
1668260515040-3765486952-location	Upper Hutt, Wellington	2017 Nissan Note	sub_title missing	93,093km	1190cc, Hybrid, Automatic	$15,700	 Dealer | Priceright Cars 	Asking price  $15,700
1668260515047-3765391257-location	Nelson, Nelson Bays	2017 Nissan Note	 JUST ARRIVED AND WON'T BE HERE FOR LONG...ACT NOW! 	17,900km	1199cc, Hybrid, Automatic	$23,995	 Dealer | Dayman's 	Asking price  $23,995
1668260515053-3764404661-location	Christchurch, Canterbury	2017 Nissan Leaf	 QUALIFIES FOR $3450 CLEAN CAR DISCOUNT 	21,606km	Electric, Automatic	$22,990	 Dealer | Metro Christchurch 	Asking price  $22,990
1668260515064-3762442449-location	Whakatane, Bay of Plenty	2015 Nissan NV200	 FULL ELECTRIC--ZERO EMISSIONS. 5 SEATER. 	54,153km	Electric, Automatic	$27,990	 Dealer | Southern Cross Autos 	Asking price  $27,990
1668260515070-3761500406-location	Auckland, Auckland	2014 Nissan X-Trail	 8.5% 0 DEPOSIT FINANCE AVAILABLE (T&C) 	115,699km	1997cc, Petrol, Automatic	$21,999	 Dealer | A2Z Cars 	Asking price  $21,999
1668260515076-3761301363-location	Christchurch, Canterbury	2016 Nissan Leaf	sub_title missing	36,939km	Electric, Automatic	$21,600	 Dealer | Grande Motors Hornby 	Asking price  $21,600
1668260515107-3759974512-location	Christchurch, Canterbury	2015 Nissan March	sub_title missing	91,338km	1190cc, Petrol, Automatic	$8,495	 Dealer | Auto Planet 	Asking price  $8,495
1668260515114-3759857989-location	Auckland, Auckland	2016 Nissan Leaf	sub_title missing	38,000km	Automatic	$21,490	 Dealer | ICAR AUTO NZ MOUNT ROSKILL LIMITED 	Asking price  $21,490
1668260515121-3759627733-location	Dunedin, Otago	2016 Nissan Leaf	 17INCH ALLOY WHEELS /NEW TYRES 	60,294km	Electric, Automatic	$20,750	 Dealer | HVS Dunedin 	Asking price  $20,750
1668260515131-3758272521-location	Timaru, Timaru - Oamaru	2017 Nissan Leaf	 THANKS EDITION 	25,265km	Electric, Automatic	$26,450	 Dealer | HVS Timaru 	Asking price  $26,450
1668260515138-3758057534-location	Auckland, Auckland	2015 Nissan X-Trail	sub_title missing	123,200km	2000cc, Hybrid, Automatic	$20,950	 Dealer | ICar Auto NZ Ltd - Penrose 	Asking price  $20,950
1668260515144-3754412188-location	Whakatane, Bay of Plenty	2011 Nissan Navara	 **Orange Guarantee** 	94,000km	2500cc, Diesel, Automatic	$28,990	 Dealer | Orange Motor Company Ltd 	Asking price  $28,990
1668260515154-3754153650-location	Dunedin, Otago	2015 Nissan X-Trail	 HYBRID / 4WD 	68,403km	1997cc, Hybrid, Automatic	$23,995	 Dealer | Scotts Auto Sales 	Asking price  $23,995
1668260515161-3752702836-location	Whakatane, Bay of Plenty	2005 Nissan Navara	 **Orange Guarantee** 	195,000km	3000cc, Diesel, Manual	$19,990	 Dealer | Orange Motor Company Ltd 	Asking price  $19,990
1668260515167-3752606100-location	Timaru, Timaru - Oamaru	2016 Nissan Leaf	 10SRS / BOSE/ AUTECH/ 360 CAMERA 	125,170km	Electric, Automatic	$16,750	 Dealer | HVS Timaru 	Asking price  $16,750
1668260515177-3855106901-location	Christchurch, Canterbury	2017 Nissan Leaf	sub_title missing	47,747km	Electric, Automatic	$23,150	 Dealer | Grande Motors Hornby 	Asking price  $23,150
1668260515208-3751076585-location	Christchurch, Canterbury	2017 Nissan Leaf	sub_title missing	33,129km	Electric, Automatic	$22,800	 Dealer | Grande Motors Hornby 	Asking price  $22,800
1668260515215-3750919812-location	Palmerston North, Manawatu	2019 Nissan X-Trail	 ALL TRADES WELCOME, FINANCE AVALIABLE 	79,000km	2488cc, Petrol, Automatic	$26,995	 Dealer | McVerry Crawford Motors - Mitsubishi - Hyundai 	Asking price  $26,995
